-3.6,-0.251377671957016,0.361805707216263,0.0414214059710503,1.33308043323342,-0.755546862978847,0.606830603419405,0.0923760458827019,0.0373385846614838,-0.125131741166115,-0.012169902110472197,0.1172960773544037,0.12448466472327713,-0.02368440634571021,-0.053959226105362204,normal,2017-05-23  09:12:59.885+0000,65.0,10.3695649767778,898.227294921875,77.6388681015204,12.9536860244853,1.495530780346E9
-3.6,0.589371919631958,0.721132695674896,0.382440686225891,1.35110280732014,-0.958268003697557,0.842620205482378,0.279216468334198,-0.104846261441708,-0.32079416513443,-0.004750560158863537,0.1175042710141861,0.1260104025155306,-0.02559728226624434,-0.059267789516597995,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780439E9
-3.6,-0.135630026459694,0.373866319656372,0.332546025514603,1.35069410823282,-1.19780564103856,1.13604771901634,0.328653126955032,0.0427849255502224,-0.0735164880752563,-0.018005533898249153,0.10753336642548678,0.12298352457582955,-0.0211981248017401,-0.05181727657094599,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780526E9
-3.6,0.204778149724007,0.516210317611694,0.0496047213673592,1.33544711164198,-1.07185581113497,1.04274078661843,-0.0433373488485813,0.00411021569743752,0.0557296462357044,-0.01616798230446863,0.10754848871991275,0.12048558451235297,-0.020644716313108852,-0.05261691758409144,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780625E9
-3.6,-0.386766642332077,0.0597127005457878,-0.170845955610275,1.31252219720707,-0.911415261071469,0.930907975502639,0.0558134950697422,0.0473070815205574,-0.0043244450353086,-0.02656089463271189,0.09502168957755208,0.12385608479380611,-0.020661633699201095,-0.055080546010285635,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780723E9
-3.6,-0.531524777412415,0.130857676267624,-0.0444609820842743,1.27618367416772,-0.816669066914329,0.870115620444128,0.323137193918228,-0.164438456296921,-0.0958451181650162,-0.02547589995898295,0.08983587075636029,0.1248797928541899,-0.02501005077268932,-0.05490804820321502,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.49553078081E9
-3.6,0.15467144548893,0.497281849384308,-0.00323747517541051,1.26083873438134,-0.780542026713239,0.856357036431511,0.348511189222336,-0.235229790210724,-0.365687429904938,5.228183232260708E-5,0.09133524228498575,0.123138786777854,-0.026362911402247887,-0.05845560311339798,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780897E9
-3.6,1.07990682125092,0.553293108940125,0.278564602136612,1.28507983066046,-0.866550117092803,0.972254350948291,0.340953677892685,-0.2236607670784,-0.257030934095383,-0.0020037129614500875,0.0720922588245594,0.11528958156704906,-0.017025918602012125,-0.050274533396586794,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530780996E9
-3.6,0.189439833164215,-0.0882585048675537,-0.035005658864975,1.30617436788554,-0.985890136398629,1.13115547793622,0.134295523166656,0.134258821606636,0.0319927036762238,-0.045750761339440886,0.04266229142114751,0.11383555546402935,-0.013595659895800076,-0.04559242333285511,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530781083E9
-3.6,0.0146105699241161,-0.0638695955276489,-0.075713075697422,1.31766193914838,-1.03716134063251,1.20205674871338,0.165540143847466,0.117103762924671,-0.0823723450303078,-0.04755144850350911,0.0339491247074329,0.11375105246901515,-0.018165569021366554,-0.05387405122630299,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530781181E9
-3.6,0.0416731722652912,0.168401956558228,0.101993687450886,1.30271009818655,-0.959819864954021,1.12775006068333,0.230362638831139,-0.178771555423737,-0.133321523666382,-0.04340346136130387,0.032327858401986286,0.11383870258927348,-0.01675134049262853,-0.05534839491359889,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530781268E9
-3.6,0.326521873474121,0.242927849292755,-0.172025591135025,1.30340370835758,-1.02582746024966,1.20796649444392,0.223594099283218,-0.155654102563858,-0.173288807272911,-0.051199413100257454,0.02639501739904515,0.11527863487601282,-0.009317954643629497,-0.05989187995903194,normal,2017-05-23  09:12:59.885+0000,65.0,11.2497324593839,897.858642578125,77.6387703530414,12.9536043945045,1.495530781367E9
